"stars","funny","useful","cool","user_cool","characters","user_average_stars","biz_review_count","user_useful","user_funny","biz_open","biz_stars","words","user_review_count","year","mday","month","wdaySun1","isWeekend"
3,2,3,2,451,438,3.32,38,546,386,1,4,90,231,2008,30,3,1,1
3,0,0,0,0,1024,3,178,0,0,1,4,196,2,2010,5,2,6,0
4,0,3,1,10,577,3.85,72,25,0,1,3.5,101,20,2012,4,3,1,1
5,1,2,2,61,452,3.75,53,152,52,1,4,80,85,2010,5,11,6,0
3,0,0,0,8,675,3.43,4,58,21,1,2.5,119,70,2011,7,11,2,0
4,0,0,0,124,322,3.73,59,208,124,1,4,59,333,2011,28,10,6,0
2,0,1,0,72,824,3.6,13,165,93,1,3,158,103,2011,8,7,6,0
5,0,0,0,4,1336,3.9,229,7,5,1,3.5,247,22,2011,28,8,1,1
2,5,6,6,965,599,3.59,54,1096,702,1,3,110,305,2010,21,2,1,1
1,0,2,0,2,811,1,15,9,1,1,3.5,148,2,2012,27,1,6,0
3,0,0,0,5,2106,3.91,390,11,0,1,4.5,375,11,2010,25,6,6,0
2,1,2,1,3,1478,2.57,57,9,9,1,3.5,270,7,2009,26,8,4,0
5,0,0,0,37,688,4.03,6,84,14,1,4,133,61,2010,30,1,7,1
4,0,1,0,69,442,3.44,3,175,107,0,4,69,144,2008,1,12,2,0
1,2,0,0,83,218,3.43,6,170,39,1,1.5,43,111,2010,20,4,3,0
5,0,2,1,893,546,3.54,41,1155,751,1,3.5,103,306,2010,19,2,6,0
5,0,1,0,0,237,5,142,1,0,1,3.5,42,1,2010,21,8,7,1
5,0,1,0,0,159,5,580,2,0,1,4.5,27,4,2010,30,6,4,0
4,0,0,0,0,632,0,269,0,0,1,4,120,0,2012,27,12,5,0
3,0,1,0,65,553,3.45,444,207,63,1,4,109,103,2011,3,4,1,1
3,2,5,5,2932,496,3.63,106,4148,2382,1,4,84,578,2010,30,9,5,0
2,0,0,0,503,944,3.69,72,847,399,1,3.5,170,544,2009,28,10,4,0
5,0,0,0,2,585,5,3,5,1,1,4.5,106,3,2011,5,8,6,0
3,9,17,13,8991,1657,4,29,10629,4943,1,3.5,332,1253,2010,17,3,4,0
5,0,0,0,10,309,3.75,79,36,8,1,3.5,60,73,2012,21,8,3,0
5,0,0,0,8,757,4.38,9,22,4,1,5,146,17,2012,26,12,4,0
1,0,1,0,5,181,3.59,8,18,13,1,1.5,33,39,2012,27,9,5,0
5,0,0,1,4,1245,3.62,262,18,2,1,4.5,227,26,2012,18,11,1,1
2,0,0,0,20,218,3.53,22,94,14,1,2,41,120,2012,17,10,4,0
3,1,3,1,893,397,3.54,44,1155,751,1,3.5,76,306,2010,8,10,6,0
4,1,2,1,18,444,3.9,137,29,12,1,3.5,80,20,2008,16,12,3,0
3,1,1,0,4,525,4.35,80,9,6,1,3.5,98,17,2012,23,4,2,0
4,3,4,4,1201,740,3.52,69,1657,1057,0,4,136,260,2008,12,8,3,0
4,1,2,1,110,1152,3.88,28,159,121,1,2.5,200,101,2012,4,5,6,0
5,0,0,0,5,194,4.57,3,20,5,1,3.5,33,21,2011,11,9,1,1
3,0,1,0,2,150,3.67,3,19,11,1,2.5,27,16,2011,22,3,3,0
5,0,0,0,11,1776,4,199,11,7,1,4,320,8,2009,2,10,6,0
3,2,4,1,96,422,4.29,9,133,67,1,3.5,88,59,2008,23,7,4,0
2,2,3,0,246,1252,3.8,44,415,172,1,4,235,90,2008,31,12,4,0
5,0,1,0,0,132,0,3,0,0,0,4.5,26,0,2010,17,11,4,0
2,0,0,1,384,440,3.78,6,530,133,0,2,89,244,2010,10,3,4,0
3,1,1,1,88,1158,3.61,139,196,54,1,3.5,221,140,2010,13,2,7,1
5,0,1,1,0,910,0,6,0,0,1,5,179,0,2012,11,10,5,0
5,0,1,0,0,261,3.89,42,15,0,1,3.5,49,9,2009,2,4,5,0
4,0,0,0,0,65,4,39,0,0,1,4,13,3,2011,30,3,4,0
4,0,2,0,0,206,4.33,165,2,0,1,4,39,3,2008,5,4,7,1
3,0,0,0,0,475,4,178,0,1,1,3,89,8,2010,20,6,1,1
3,2,4,0,1143,1949,3.84,27,1214,1204,0,3.5,329,367,2008,10,5,7,1
3,0,2,1,35,1880,3.77,113,74,15,0,3.5,330,30,2009,9,3,2,0
2,0,1,0,0,933,3.67,102,4,0,1,4,180,7,2012,9,9,1,1
3,0,0,0,204,1051,3.57,299,451,179,1,4,203,292,2011,10,12,7,1
2,1,3,1,27,605,3.07,183,52,20,1,4,114,28,2010,7,7,4,0
5,0,1,0,0,288,5,18,3,0,1,3.5,55,2,2011,28,10,6,0
4,0,0,0,0,633,0,69,0,0,1,3.5,118,0,2010,14,11,1,1
1,0,7,0,1,2008,3,5,22,3,1,1,379,3,2011,8,6,4,0
3,0,0,0,580,483,3.64,14,907,210,0,3,92,439,2006,2,10,2,0
5,0,0,0,213,1983,4.05,125,294,151,0,4,371,125,2011,5,10,4,0
4,1,0,0,2,268,3.4,5,4,2,1,4,46,7,2012,20,11,3,0
4,3,3,2,0,595,0,4,0,0,0,3.5,115,0,2007,20,7,6,0
3,1,1,0,86,39,3.58,141,198,19,1,3.5,8,286,2010,10,6,5,0
3,0,0,0,43,840,3.93,59,80,22,1,3.5,158,75,2012,30,11,6,0
5,0,3,2,35,793,3.77,50,64,34,1,3.5,152,35,2008,16,11,1,1
3,0,0,0,18,643,3.53,412,39,9,1,3.5,127,49,2010,24,7,7,1
5,0,2,2,106,1329,3.84,80,232,97,1,4.5,239,116,2012,6,9,5,0
5,2,2,2,164,247,3.44,71,353,169,1,3.5,49,103,2009,11,8,3,0
5,15,9,10,8429,1217,3.67,20,8401,10451,1,3.5,231,517,2007,12,7,5,0
3,2,1,1,1155,669,3.67,88,1453,803,1,3.5,126,481,2011,10,1,2,0
1,0,0,0,1,1140,4,63,6,0,0,3,210,8,2011,6,10,5,0
4,2,4,3,162,456,3.73,15,260,117,1,4,98,160,2010,15,3,2,0
2,2,2,1,22,1177,3.22,11,86,17,1,4,212,46,2012,28,3,4,0
3,0,0,0,9,125,3.77,14,42,4,1,3,19,139,2012,15,10,2,0
1,0,3,0,56,1799,3.49,4,210,51,1,1,336,136,2011,5,12,2,0
2,0,0,0,0,983,3.22,218,10,3,1,4,180,10,2010,21,3,1,1
3,0,1,0,12,920,3.53,59,74,10,0,4,161,58,2012,6,4,6,0
4,1,1,1,0,167,0,123,0,0,1,4,27,0,2009,25,10,1,1
5,0,1,1,56,1059,4.12,20,122,44,0,4.5,199,85,2010,27,6,1,1
2,0,0,0,39,429,3.79,28,89,27,1,3,80,76,2011,24,2,5,0
2,0,0,0,1,1305,2.91,291,4,1,1,4,221,12,2011,16,9,6,0
3,0,1,0,0,1115,3.4,461,1,0,1,4,214,5,2012,27,9,5,0
1,0,0,0,0,702,3.4,50,0,0,0,3.5,133,7,2009,2,5,7,1
5,9,10,9,246,2545,3.8,251,415,172,0,4,453,90,2009,21,6,1,1
2,1,0,0,0,1026,0,85,0,0,1,3.5,201,0,2012,21,3,4,0
4,0,1,1,74,1067,3.82,444,150,33,1,4,199,202,2009,5,10,2,0
4,0,3,0,489,443,3.43,80,920,511,0,3.5,78,426,2008,27,5,3,0
1,6,8,3,254,143,3.85,197,376,224,1,2,24,105,2011,5,10,4,0
4,0,2,0,33,997,3.91,31,132,36,0,3.5,175,158,2011,4,1,3,0
3,0,0,0,0,235,3.75,19,4,1,1,4,47,6,2012,15,4,1,1
5,0,0,0,0,11,4.67,46,5,1,0,4.5,2,6,2009,6,6,7,1
5,0,0,0,0,578,5,13,1,2,1,3,110,3,2012,26,12,4,0
2,0,2,0,0,123,0,3,0,0,1,3.5,21,0,2009,24,7,6,0
5,0,5,0,521,389,3.51,4,651,688,1,3,66,140,2007,30,9,1,1
3,0,1,0,3,644,3.84,15,18,3,1,4.5,125,46,2012,1,11,5,0
3,0,0,0,11,286,3.35,69,68,6,1,3.5,52,55,2012,9,6,7,1
1,0,0,1,80,830,3.38,30,180,25,1,2.5,156,163,2011,4,9,1,1
1,0,0,0,0,245,1,19,0,0,1,3.5,49,2,2012,20,1,6,0
3,0,0,0,291,658,3.97,81,491,155,1,3.5,126,156,2012,20,6,4,0
3,2,2,1,27,911,3.89,38,50,21,1,3.5,161,19,2010,16,9,5,0
2,0,1,0,8,86,3.05,61,67,21,1,4,16,22,2011,10,4,1,1
4,5,4,4,2006,1775,3.93,65,2529,1916,1,4,325,357,2011,24,4,1,1
2,0,0,0,0,676,0,7,0,0,1,3,139,0,2013,2,1,4,0
1,0,1,0,0,480,3.11,4,21,0,1,2.5,87,9,2012,20,8,2,0
4,0,1,1,51,1174,3.15,135,100,39,0,4,229,52,2009,1,3,1,1
5,0,3,1,5,465,3.93,258,14,1,1,4,81,15,2012,12,4,5,0
4,0,0,0,0,3918,0,69,0,0,0,4,673,0,2010,10,5,2,0
2,0,1,0,8,110,4.5,171,15,2,1,3.5,19,16,2012,27,4,6,0
4,0,0,0,24,763,3.55,49,86,20,1,4.5,144,98,2011,16,7,7,1
1,1,0,0,1,793,2.64,79,7,10,1,3.5,158,14,2011,29,10,7,1
1,1,0,0,0,655,1,62,0,1,0,3,127,1,2012,14,4,7,1
3,0,0,0,57,1305,3.09,124,127,45,1,3.5,226,54,2011,17,6,6,0
5,0,0,0,4,370,3.89,85,19,6,1,3.5,72,27,2011,8,9,5,0
4,0,3,1,12,414,3.4,80,20,0,1,3,76,15,2009,15,7,4,0
1,0,3,1,6,1600,3.5,83,13,2,1,3.5,308,8,2011,21,8,1,1
3,1,1,1,27,2151,4.19,59,41,16,0,3,402,26,2010,14,1,5,0
4,0,1,1,4,18,3.67,7,18,1,1,5,2,9,2012,15,12,7,1
4,0,1,0,14,237,3.67,192,46,7,1,4,45,159,2012,7,7,7,1
1,0,1,0,9,906,4.1,3,28,9,1,1.5,173,29,2012,22,3,5,0
4,0,0,0,0,1009,0,167,0,0,1,4,189,0,2012,25,11,1,1
3,1,1,1,1502,802,3.29,63,2132,1492,1,3,145,1107,2009,11,6,5,0
4,0,1,0,424,512,3.83,20,564,292,1,3.5,104,190,2010,5,12,1,1
5,0,0,0,1,193,5,71,1,1,1,4.5,31,2,2011,21,7,5,0
2,0,0,0,16,773,4.12,11,51,4,1,3,140,33,2011,4,4,2,0
3,1,0,0,173,626,3.61,30,360,125,1,3,111,361,2010,26,6,7,1
4,0,0,0,0,481,3,112,0,0,1,4,92,5,2012,4,9,3,0
3,0,2,2,276,593,3.74,46,420,174,1,3.5,106,156,2010,3,9,6,0
5,1,4,4,173,360,3.77,149,206,143,1,3.5,60,94,2007,18,12,3,0
5,1,2,2,41,98,3.95,803,105,31,1,4,15,58,2009,1,1,5,0
2,2,2,1,96,1516,3.8,123,156,107,1,3,283,41,2010,1,1,6,0
4,0,0,0,0,149,4,269,1,0,1,4,25,2,2012,22,6,6,0
2,5,6,4,518,538,3.88,85,616,503,1,3.5,104,138,2009,29,5,6,0
3,1,1,1,204,255,3.93,12,384,173,1,2.5,41,264,2012,19,10,6,0
5,0,0,0,8,985,3.19,8,22,13,1,3.5,181,16,2009,22,10,5,0
3,0,0,0,122,403,3.61,122,158,92,1,3.5,78,109,2011,30,1,1,1
5,0,1,0,15,200,4.6,17,36,3,1,4,40,11,2008,5,12,6,0
3,0,3,2,424,558,3.84,298,576,317,1,4,109,424,2007,26,7,5,0
5,0,0,0,4,981,4.25,18,28,6,1,4,179,32,2011,21,5,7,1
1,1,4,0,0,384,2,101,5,1,0,3.5,73,4,2011,13,7,4,0
1,1,3,0,0,994,0,79,0,0,1,3.5,198,0,2010,14,10,5,0
2,0,2,0,552,862,3.81,71,565,1415,1,4,157,253,2012,9,2,5,0
5,0,1,0,143,798,3.85,6,310,117,1,4,160,143,2012,30,5,4,0
5,1,1,1,2,624,3.5,4,2,2,1,5,120,2,2012,28,11,4,0
4,0,3,1,319,575,4.29,54,554,238,1,3,115,377,2011,9,5,2,0
2,0,1,0,2,684,3.17,147,17,2,1,3.5,116,6,2011,3,1,2,0
3,1,0,0,9,368,3,79,117,20,1,3,62,40,2011,10,2,5,0
5,0,1,1,25,599,4.26,76,80,26,1,4,108,46,2012,16,1,2,0
1,0,0,0,0,136,2.6,5,1,0,0,3.5,24,5,2011,12,9,2,0
2,2,3,1,304,754,3.73,36,371,366,1,2.5,142,229,2009,22,3,1,1
2,0,1,0,43,596,3.77,42,87,29,1,3,108,82,2011,30,3,4,0
1,0,0,0,0,805,3.88,138,4,2,1,3.5,156,8,2010,4,9,7,1
3,0,0,0,131,726,3.75,124,256,71,1,3.5,143,165,2010,9,9,5,0
4,1,2,1,64,551,3.71,162,92,47,0,4,102,31,2009,18,2,4,0
3,0,0,0,5,187,4,31,8,4,1,3,33,22,2011,20,8,7,1
4,0,2,0,52,913,3.44,42,204,79,1,4,163,215,2011,4,1,3,0
5,0,1,1,111,383,3.61,80,232,51,1,4.5,64,226,2010,9,10,7,1
3,1,3,2,1798,889,3.61,57,2373,616,1,3,161,1099,2009,23,9,4,0
3,0,1,0,178,393,3.7,4,273,92,1,3,79,115,2007,22,7,1,1
5,0,0,0,1,489,3.67,188,2,1,1,4,95,8,2010,11,11,5,0
1,1,1,0,61,913,3.52,22,233,76,1,3.5,166,204,2011,19,11,7,1
5,0,2,0,0,794,4.67,67,6,0,1,4,139,3,2011,31,12,7,1
4,0,0,0,42,937,3.35,8,111,39,1,4,178,158,2011,17,5,3,0
1,0,0,0,1,937,2.6,29,4,0,0,3.5,167,6,2009,23,3,2,0
4,4,1,0,36,498,3.49,268,72,63,1,4,94,63,2011,13,11,1,1
3,0,0,0,0,75,3,83,0,0,1,3.5,16,5,2012,4,9,3,0
2,0,1,0,3,368,3.77,47,17,1,1,3,72,13,2010,10,3,4,0
1,2,7,3,1201,599,3.52,3,1657,1057,1,3.5,110,260,2010,7,11,1,1
3,1,2,1,526,95,3.7,862,782,413,1,3,15,621,2012,16,3,6,0
2,0,0,0,4,533,3.91,31,8,0,1,3.5,102,11,2012,9,6,7,1
5,0,1,0,32,655,4.63,39,64,24,1,4,128,59,2011,1,6,4,0
3,2,2,2,68,668,3.5,122,132,43,1,3.5,125,111,2012,22,6,6,0
5,0,0,0,44,1511,3.95,5,140,39,1,5,269,115,2012,13,8,2,0
2,1,3,1,413,1022,3.99,103,519,364,0,4.5,193,120,2011,5,2,7,1
2,0,0,0,176,913,3.51,207,301,180,1,3.5,174,319,2012,9,9,1,1
4,0,1,0,27,482,3.86,179,73,28,1,4,86,118,2012,16,10,3,0
3,0,2,0,284,556,3.87,28,489,204,1,3.5,107,216,2012,4,4,4,0
2,1,0,1,9,1046,3.33,4,54,17,1,1.5,190,52,2011,4,10,3,0
5,0,0,0,2,16,4.33,461,9,1,1,4,4,6,2011,14,11,2,0
3,0,0,0,20,335,4,224,40,12,0,4,59,24,2010,23,3,3,0
4,0,1,0,15,627,4.08,45,74,21,1,4,119,106,2012,16,5,4,0
2,0,0,0,0,254,3.89,6,3,4,1,3,44,10,2012,11,3,1,1
3,4,6,5,3943,1892,3.74,108,4287,3969,1,4,348,417,2009,21,4,3,0
4,0,1,0,77,623,3.88,14,147,85,0,4,110,112,2010,21,4,4,0
3,0,2,0,2,1013,2.25,87,20,4,1,4,189,14,2010,27,8,6,0
4,0,1,0,635,1244,3.89,23,979,415,1,4.5,244,369,2012,19,10,6,0
2,0,0,0,4,569,3.86,72,8,1,1,3.5,103,31,2011,15,10,7,1
4,0,0,0,1331,220,3.74,318,1809,1050,1,3.5,43,650,2010,10,9,6,0
3,0,0,0,185,875,3.7,12,244,158,0,3.5,161,83,2009,30,8,1,1
3,0,1,0,12,604,3.43,502,34,5,1,4,113,48,2011,22,1,7,1
5,1,2,1,143,44,3.98,25,174,140,1,4.5,7,90,2009,29,7,4,0
3,2,4,2,517,227,3.85,39,761,402,1,3,41,254,2012,23,1,2,0
3,0,0,0,4,416,3.5,271,5,2,1,3.5,70,6,2010,9,3,3,0
3,2,2,2,2219,131,3.83,8,2656,1350,1,3.5,23,390,2011,1,10,7,1
4,0,0,0,0,332,4,40,0,0,1,3,60,1,2012,23,1,2,0
5,0,0,0,10,246,3.42,390,32,11,1,4.5,43,40,2011,31,8,4,0
1,1,0,0,0,712,3.86,3,1,1,1,3.5,134,7,2011,3,12,7,1
5,0,1,0,14,125,4.35,28,30,4,1,3.5,22,61,2012,14,6,5,0
2,12,4,4,958,2007,3.42,18,1455,1220,0,2.5,393,338,2007,11,9,3,0
2,1,3,1,122,1805,3.55,92,380,91,1,3.5,326,493,2011,13,6,2,0
4,0,0,0,44,35,4.04,73,118,53,1,3.5,7,125,2012,29,11,5,0
3,0,0,0,523,495,3.66,271,974,453,1,4,87,992,2011,17,12,7,1
5,1,1,0,1,1108,3.75,65,4,1,1,4,203,5,2012,20,9,5,0
5,0,0,0,1,185,4.29,19,18,4,0,4,32,14,2011,4,10,3,0
4,0,2,0,0,362,0,57,0,0,1,3.5,65,0,2010,19,2,6,0
5,0,0,0,6,258,4.22,461,18,0,1,4,40,9,2010,11,4,1,1
1,1,1,0,4,269,2.13,6,11,10,1,3,47,16,2011,19,12,2,0
4,0,0,0,27,1399,3.86,163,46,25,1,4,262,22,2007,22,9,7,1
4,0,0,0,25,369,3.73,113,56,26,0,3.5,67,60,2011,22,7,6,0
4,1,1,1,1502,488,3.29,8,2132,1492,1,3.5,87,1107,2009,9,5,7,1
3,0,2,1,11,649,2.5,20,17,10,0,3.5,120,10,2008,24,9,4,0
5,1,1,1,11,149,3.61,129,58,11,1,4,28,154,2012,28,11,4,0
1,1,2,0,2,32,2.19,21,13,2,1,2.5,5,17,2011,5,4,3,0
1,0,0,0,0,223,1,13,0,0,0,3,43,1,2012,4,12,3,0
4,0,3,2,14,442,4.32,139,34,3,1,4,83,19,2010,25,5,3,0
5,0,0,0,0,380,4.29,20,1,0,1,4,74,8,2012,10,7,3,0
3,0,1,0,0,289,4,412,3,0,1,3.5,54,4,2011,13,6,2,0
5,0,0,1,27,266,3.23,86,113,46,1,3,52,61,2011,28,6,3,0
3,0,1,0,0,217,2,53,2,0,1,3.5,41,2,2012,30,5,4,0
2,4,4,1,3,2584,3.33,32,15,10,1,3,471,6,2009,21,10,4,0
4,0,0,1,1005,747,3.65,27,1495,849,1,4,139,483,2010,26,4,2,0
4,1,2,1,0,41,0,5,0,0,1,5,4,0,2012,30,10,3,0
2,0,2,0,14,1557,3.94,22,74,7,1,3.5,298,82,2011,1,4,6,0
3,0,0,0,12,1700,3.53,6,74,10,1,2.5,323,58,2012,29,3,5,0
3,0,3,2,152,1221,3.73,287,182,74,1,4,226,109,2012,24,2,6,0
4,0,0,0,33,1021,4.15,307,119,18,1,4,193,165,2012,20,1,6,0
4,0,0,0,116,375,3.85,80,224,107,1,4,71,130,2006,30,12,7,1
5,0,0,0,13,567,4.57,44,15,5,1,3.5,103,14,2012,17,9,2,0
4,1,1,0,1059,1494,4.42,4,1365,819,1,3.5,287,394,2011,24,10,2,0
5,0,1,0,7,345,4.27,127,29,5,1,4,62,11,2012,7,2,3,0
2,0,0,0,62,174,3.75,7,174,43,1,3,35,142,2012,5,1,5,0
3,0,2,2,3,131,2.89,199,7,1,1,4,27,9,2009,28,2,7,1
3,0,1,0,929,1325,3.72,8,1255,529,1,3.5,232,254,2009,9,2,2,0
2,2,5,0,8,903,3.92,166,26,6,1,3.5,178,13,2010,24,2,4,0
3,7,0,0,26,955,3.72,97,36,67,1,4,169,54,2011,8,9,5,0
5,0,0,0,168,860,4.03,192,224,148,1,4,152,156,2008,10,11,2,0
4,7,12,13,9302,1112,3.52,652,9835,7177,1,4,218,1218,2009,2,6,3,0
5,0,1,0,5,294,4.07,11,8,2,0,4.5,58,15,2010,29,7,5,0
3,3,2,2,296,708,3.54,18,487,370,1,3,133,377,2012,1,3,5,0
5,0,0,1,135,408,3.15,29,352,344,1,4.5,83,209,2011,28,9,4,0
5,0,0,0,1,1552,4.5,128,3,1,1,4,276,2,2011,5,6,1,1
1,0,0,0,2,2401,3.43,6,8,0,1,1,468,7,2012,20,7,6,0
4,0,1,1,11,185,3.61,73,33,16,1,4,33,79,2010,9,9,5,0
1,0,0,0,0,317,2.33,106,0,0,1,4,62,3,2012,18,9,3,0
4,0,1,0,116,461,3.85,10,224,107,1,4.5,83,130,2012,9,12,1,1
5,0,0,1,3,361,4.33,107,9,1,1,4.5,64,7,2009,3,11,3,0
4,0,0,0,3,29,4,45,4,3,1,3,6,4,2012,9,3,6,0
2,0,3,0,0,648,2.86,127,7,0,1,3.5,123,7,2011,11,4,2,0
1,1,2,0,0,1093,1,210,2,2,1,4,205,1,2012,17,12,2,0
2,0,0,0,26,517,4.08,66,87,15,1,3.5,100,64,2009,6,7,2,0
4,0,0,0,2,1312,2.93,43,18,2,1,3.5,225,27,2010,14,8,7,1
3,0,1,0,22,518,3.02,74,125,49,1,4,96,80,2012,7,7,7,1
3,0,0,0,0,277,2.22,110,4,0,1,4,52,10,2012,21,2,3,0
4,0,1,2,139,1008,4.4,349,213,45,1,4,187,127,2011,13,3,1,1
4,0,0,0,7,369,2.82,13,40,9,1,4,69,58,2012,18,11,1,1
4,0,0,0,568,217,3.69,262,955,421,1,4,42,398,2008,23,11,1,1
3,0,0,0,89,557,3.67,145,224,53,1,2.5,112,252,2006,25,11,7,1
3,0,0,0,2,1217,4.17,77,1,0,1,3.5,222,6,2011,12,3,7,1
5,0,1,0,0,909,5,25,1,0,1,4.5,182,1,2012,25,4,4,0
2,1,0,0,19,655,3.54,47,49,24,1,3,122,25,2010,13,7,3,0
4,3,2,2,69,418,3.49,461,93,79,1,4,76,72,2009,21,12,2,0
1,0,0,0,1,397,3.6,156,1,0,1,3,77,6,2012,13,3,3,0
4,0,0,1,17,628,3.5,29,43,2,0,3.5,117,36,2009,17,8,2,0
3,0,0,0,27,174,3.69,25,79,38,1,4,26,55,2011,6,12,3,0
1,3,5,2,536,100,4.21,689,619,341,1,4,17,140,2010,15,1,6,0
3,1,3,2,308,1343,3.84,98,438,285,1,3.5,244,81,2010,8,12,4,0
3,0,1,0,187,571,3.87,238,263,122,1,3.5,107,151,2012,22,8,4,0
3,1,3,2,1005,776,3.65,122,1495,849,1,3.5,147,483,2009,4,5,2,0
3,0,0,0,137,696,3.9,114,218,131,1,3,137,277,2009,2,11,2,0
4,0,0,0,0,813,0,7,0,0,1,4,148,0,2012,2,8,5,0
2,1,1,1,148,1383,3.62,5,423,153,1,2.5,262,314,2012,3,6,1,1
3,10,9,8,0,1587,0,148,0,0,1,3.5,272,0,2009,25,4,7,1
4,15,12,16,8429,699,3.67,52,8401,10451,1,3.5,125,517,2008,19,2,3,0
5,0,0,0,4,360,4.68,16,7,1,1,5,64,25,2012,31,5,5,0
5,1,0,0,0,96,4.33,70,0,1,1,4,19,3,2012,29,1,1,1
5,1,2,3,13,1202,4.15,525,16,4,1,4,210,13,2010,9,2,3,0
4,0,0,0,8,736,4.29,106,21,3,1,4,134,17,2009,12,5,3,0
4,4,2,1,867,933,4.1,735,1049,1206,1,4.5,168,201,2010,24,11,4,0
3,2,4,4,8991,1272,4,22,10629,4943,0,3.5,244,1253,2008,19,8,3,0
4,0,1,1,71,567,3.8,11,124,19,1,3.5,105,191,2012,15,7,1,1
5,0,0,0,4,537,3.98,202,34,4,1,4,99,46,2012,26,9,4,0
3,0,1,0,8,627,3.42,125,28,5,1,4.5,121,19,2012,18,4,4,0
4,0,1,1,1,127,4,206,1,0,1,4,22,1,2012,13,6,4,0
5,0,0,0,4,218,4,46,7,2,1,4.5,38,8,2011,7,6,3,0
3,0,2,0,41,1923,3.18,36,108,40,1,3.5,342,73,2012,4,9,3,0
1,0,2,0,0,239,0,40,0,0,1,3,42,0,2009,23,10,6,0
5,0,0,0,14,94,3.86,105,24,10,1,4,18,73,2010,26,12,1,1
3,1,1,2,2,2411,3.5,93,4,1,1,3.5,424,2,2012,28,8,3,0
3,0,2,1,983,735,3.67,60,1352,628,0,2,142,480,2011,24,3,5,0
1,0,1,0,58,2717,3.69,24,158,64,1,2.5,511,202,2010,21,8,7,1
1,2,3,1,8,999,3.78,269,8,3,1,4,183,9,2011,10,8,4,0
1,0,1,0,29,735,3.96,4,80,9,1,1.5,139,57,2006,29,6,5,0
3,0,0,0,3,558,3.36,8,13,1,1,3,101,14,2011,23,7,7,1
4,0,0,0,0,191,4,17,1,0,1,4,33,1,2011,19,1,4,0
4,1,4,2,32,589,3.81,293,66,16,1,4,111,27,2009,20,7,2,0
4,0,0,0,0,817,3.88,49,0,2,1,4,148,18,2010,24,8,3,0
4,0,0,0,2,158,3.93,161,11,0,1,3.5,31,14,2011,17,2,5,0
2,1,1,1,14,759,3.14,6,57,13,1,3.5,140,76,2012,17,12,2,0
4,0,0,0,3,413,3.64,80,9,5,1,4,70,22,2010,6,5,5,0
5,0,0,0,4,248,4.11,206,15,5,1,4,47,27,2011,19,2,7,1
4,0,0,0,0,129,3.57,115,13,0,1,3.5,22,14,2011,17,8,4,0
3,3,3,3,2025,335,3.99,137,2685,1209,1,4,63,900,2010,18,4,1,1
1,0,2,1,7,1685,3.86,157,12,2,1,3.5,343,22,2010,10,9,6,0
2,0,2,2,96,1956,4.12,40,143,28,1,3,370,67,2010,12,3,6,0
1,1,3,0,0,784,1,56,10,2,1,4,139,4,2011,2,4,7,1
4,1,1,1,4,719,2.6,69,18,6,1,3.5,142,5,2010,28,12,3,0
2,0,1,0,1,498,3.33,26,1,0,1,3,92,3,2011,13,6,2,0
3,0,0,0,181,658,3.8,39,339,137,1,3.5,121,162,2008,14,7,2,0
4,1,1,1,2932,971,3.63,4,4148,2382,1,3,176,578,2009,14,12,2,0
4,1,1,2,2228,709,4.01,184,2627,1714,1,4,132,709,2009,3,12,5,0
1,0,0,0,3,107,2.83,5,44,20,0,2.5,24,47,2010,12,10,3,0
5,0,0,0,0,698,4.6,38,8,5,1,3.5,127,6,2012,14,3,4,0
3,1,1,2,303,403,3.6,50,536,262,1,4,72,278,2010,30,10,7,1
4,0,0,0,82,941,3.83,168,183,69,1,4,181,167,2009,6,7,2,0
5,1,1,1,8,1351,3.86,160,57,6,1,4,229,49,2010,19,9,1,1
1,8,11,8,0,1642,0,22,0,0,1,3.5,302,0,2012,16,8,5,0
5,0,0,0,0,166,0,78,0,0,1,3.5,26,0,2011,3,8,4,0
4,0,1,0,213,1376,4.05,100,294,151,1,4,243,125,2012,5,6,3,0
5,0,0,0,0,485,5,72,1,0,1,3.5,88,1,2012,16,11,6,0
5,0,1,0,1,945,3.84,9,19,2,1,3,168,19,2012,26,2,1,1
5,0,2,1,0,783,0,281,0,0,1,4,140,0,2011,3,11,5,0
4,0,2,0,9,87,4.35,155,51,4,1,3.5,15,41,2011,10,4,1,1
4,0,1,1,23,746,4.16,130,50,5,1,4,150,25,2010,21,5,6,0
3,0,1,0,7,604,3.2,149,30,5,1,4,114,30,2011,9,1,1,1
2,1,9,2,327,1369,3.63,127,626,371,1,4,257,180,2011,30,9,6,0
1,0,0,0,250,22,3.95,16,407,203,0,4,4,253,2011,1,10,7,1
3,0,1,1,36,515,4.02,59,82,15,0,3,97,88,2010,7,8,7,1
3,10,10,8,2725,2742,4,107,2711,2924,1,4.5,475,316,2007,30,12,1,1
2,0,2,0,3,799,3.2,3,24,7,1,2.5,150,10,2011,1,5,1,1
5,0,1,0,16,337,4.5,235,18,12,1,3.5,56,13,2010,9,5,1,1
5,0,2,1,36,421,3.74,26,59,26,1,4,82,46,2009,16,2,2,0
2,0,0,0,2,136,3.35,5,9,4,0,2.5,25,33,2011,5,5,5,0
3,2,2,1,1307,891,3.99,5,1518,1166,0,3.5,166,196,2009,25,8,3,0
2,0,1,0,27,557,3.54,44,78,13,1,3,107,63,2012,19,6,3,0
